date,url,status,message
"2026-05-25T12:23:58.619Z","https://dsdepannage.fr/paris/serrurier-urgence-paris-4e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:59.252Z","https://dsdepannage.fr/paris/serrurier-urgence-paris-5e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:23:59.913Z","https://dsdepannage.fr/paris/serrurier-urgence-paris-6e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:24:00.543Z","https://dsdepannage.fr/paris/serrurier-urgence-paris-7e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:24:01.255Z","https://dsdepannage.fr/paris/serrurier-urgence-paris-8e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:24:01.873Z","https://dsdepannage.fr/paris/serrurier-urgence-paris-9e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:24:02.509Z","https://dsdepannage.fr/paris/serrurier-urgence-paris-10e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:24:03.343Z","https://dsdepannage.fr/paris/serrurier-urgence-paris-11e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:24:04.161Z","https://dsdepannage.fr/paris/serrurier-urgence-paris-12e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:24:04.892Z","https://dsdepannage.fr/paris/serrurier-urgence-paris-13e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:24:05.602Z","https://dsdepannage.fr/paris/serrurier-urgence-paris-14e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:24:06.298Z","https://dsdepannage.fr/paris/serrurier-urgence-paris-15e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:24:06.974Z","https://dsdepannage.fr/paris/serrurier-urgence-paris-16e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:24:07.674Z","https://dsdepannage.fr/paris/serrurier-urgence-paris-17e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:24:08.305Z","https://dsdepannage.fr/paris/serrurier-urgence-paris-18e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:24:09.004Z","https://dsdepannage.fr/paris/serrurier-urgence-paris-19e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:24:09.639Z","https://dsdepannage.fr/paris/serrurier-urgence-paris-20e.html","OK","URL_UPDATED envoye"
"2026-05-25T12:24:10.288Z","https://dsdepannage.fr/tarifs-serrurier-paris.html","OK","URL_UPDATED envoye"
"2026-05-25T12:24:10.949Z","https://dsdepannage.fr/paris/prix-serrurier-paris-1er.html","OK","URL_UPDATED envoye"
"2026-05-25T14:45:04.205Z","https://dsdepannage.fr/paris/serrurier-paris-3e.html","ERREUR","Quota exceeded for quota metric 'Publish requests' and limit 'Publish requests per day' of service 'indexing.googleapis.com' for consumer 'project_number:948007653651'."
"2026-05-25T14:45:04.888Z","https://dsdepannage.fr/paris/serrurier-paris-4e.html","ERREUR","Quota exceeded for quota metric 'Publish requests' and limit 'Publish requests per day' of service 'indexing.googleapis.com' for consumer 'project_number:948007653651'."
